InteractorA,InteractorB,Correlation,t-statistic,p-value,Bonferroni-adjusted p-value
X96586_at,Z46376_rna1_at,0.839955449104309,0.848551480703276,8.05593369790358e-11,0.00138484045942011
HG537-HT537_at,Z46788_at,0.820188939571381,0.828186544865795,5.23205034852481e-10,0.00899405988190516
M13207_at,Z46788_at,0.906215131282806,0.917037489602926,1.19904086659517e-14,2.06118913936848e-07
S77583_at,Z46788_at,0.838965833187103,0.847531206936862,8.89921469848787e-11,0.00152980312818851
L34075_at,Z47727_at,0.801465213298798,0.808922567067679,2.52461163086082e-09,0.0433988717117728
D13435_at,Z48042_at,0.80693244934082,0.814544917717514,1.62283986249179e-09,0.0278971300536304
D63506_at,Z48042_at,0.834471821784973,0.842898903920883,1.38711042652062e-10,0.00238448665587843
D80005_at,Z48042_at,0.827084004878998,0.835287042859462,2.79816836368241e-10,0.00481013983929035
D87078_at,Z48042_at,0.860464096069336,0.869712319616751,8.67794724968007e-12,0.000149176655453331
D87969_at,Z48042_at,0.823000848293304,0.831081806564181,4.06666478269813e-10,0.00699072526806521
L24804_at,Z48042_at,0.824485301971436,0.832610499749781,3.55378615424229e-10,0.00610907069878497
L29218_at,Z48042_at,0.826580405235291,0.834768319415529,2.93174373666716e-10,0.00503976012643292
L41887_rna1_at,Z48042_at,0.815764665603638,0.823632303277444,7.7105477558348e-10,0.0132546752455891
M33336_at,Z48042_at,0.820304334163666,0.82830534858573,5.17866860505478e-10,0.00890229497801709
U07424_at,Z48042_at,0.853800237178802,0.862832997203586,1.85718107559296e-11,0.000319255295586629
U13695_at,Z48042_at,0.869100153446198,0.878632752400703,3.0480062918059e-12,5.23961913261317e-05
U32849_at,Z48042_at,0.80827796459198,0.815928939108973,1.45249190453001e-09,0.0249687948263126
U51678_at,Z48042_at,0.810189366340637,0.81789526772122,1.23892673897785e-09,0.0212975421438788
U51903_at,Z48042_at,0.857091784477234,0.866230540625073,1.28148602840383e-11,0.000220291497778469
U56637_at,Z48042_at,0.800239861011505,0.807662745096657,2.78226908179136e-09,0.0478280847130232
U79274_at,Z48042_at,0.82407158613205,0.832184437975859,3.69031027958044e-10,0.00634375998440362
U81006_at,Z48042_at,0.896022379398346,0.906479446108156,6.75015598972095e-14,1.16037314512596e-06
X63563_at,Z48042_at,0.827677845954895,0.835898742081884,2.64794852711248e-10,0.0045519071932798
X66503_at,Z48042_at,0.827663123607635,0.83588357668262,2.651578956403e-10,0.00455814801595178
X68560_at,Z48042_at,0.898060083389282,0.908589498399879,4.86277684785819e-14,8.35926706521661e-07
X70394_at,Z48042_at,0.80710244178772,0.814719767783782,1.60033741813947e-09,0.0275103059244417
X76228_at,Z48042_at,0.813461363315582,0.821261908026388,9.39722966109002e-10,0.016154134739871
X78520_at,Z48042_at,0.849994242191315,0.858905481206078,2.82067702528366e-11,0.000484883293985661
X78627_at,Z48042_at,0.859626770019531,0.868847731001456,9.5687902046393e-12,0.000164490527355454
X81003_at,Z48042_at,0.850378930568695,0.859302401634682,2.70543587532757e-11,0.000465072976146175
X82554_rna1_at,Z48042_at,0.86419278383255,0.873563073157285,5.57243140519859e-12,9.57918567436877e-05
X91788_at,Z48042_at,0.867389917373657,0.876865736361673,3.77142761465166e-12,6.48320324669882e-05
X96586_at,Z48042_at,0.844594836235046,0.853335584703118,5.00572916450892e-11,0.000860500661483243
Y08614_at,Z48042_at,0.803820788860321,0.811344709600165,2.09044137555736e-09,0.0359353478253057
Z23064_at,Z48042_at,0.848132133483887,0.856984322935674,3.44626549519944e-11,0.000592423928823749
U82303_at,Z48541_at,0.814026594161987,0.821843567529757,8.95417739954496e-10,0.0153925139018236
L41067_at,Z48633_at,0.824403285980225,0.832526035262397,3.58047147486218e-10,0.00615494360818669
U73499_at,Z48804_at,0.830104172229767,0.838398306809501,2.10883976947684e-10,0.00362516220306741
M89957_at,Z49194_at,0.823013067245483,0.831094388997366,4.06217726123259e-10,0.00698301107686028
M19483_at,Z49254_at,0.840271174907684,0.848877003154,7.80300268843348e-11,0.00134136081963021
U22055_at,Z49254_at,0.815416872501373,0.823274354382274,7.94573740137139e-10,0.0136589736782593
U47927_at,Z49254_at,0.812783598899841,0.820564474925427,9.95536542092168e-10,0.0171135877481117
X02152_at,Z49254_at,0.821433901786804,0.829468339192622,4.68225458405414e-10,0.00804894358923391
X74104_at,Z49254_at,0.872342884540558,0.881983774591677,2.01838545876853e-12,3.46966838460361e-05
AF000234_at,Z49269_at,0.902853190898895,0.913554121591113,2.17603712826531e-14,3.74067658626132e-07
D26129_at,Z49269_at,0.817713677883148,0.825638392345029,6.50806075697119e-10,0.0111875620959534
D38583_at,Z49269_at,0.862737834453583,0.872060364181573,6.63380461674024e-12,0.000114037197644024
J02874_at,Z49269_at,0.801539242267609,0.80899868196187,2.50977905125183e-09,0.0431438949811991
J04742_at,Z49269_at,0.866957306861877,0.87641879955288,3.97837318644179e-12,6.83894922408612e-05
L05424_cds2_at,Z49269_at,0.847086369991302,0.855905513570931,3.85211862408141e-11,0.000662191364174447
L06419_at,Z49269_at,0.889319956302643,0.899541434004473,1.90958360235527e-13,3.28263455529054e-06
L24564_at,Z49269_at,0.961768090724945,0.974734730042391,0,0
M21121_at,Z49269_at,0.880544424057007,0.890462919891136,6.75903777391795e-13,1.16189995189586e-05
M63379_at,Z49269_at,0.940827667713165,0.952955042362346,0,0
M63835_at,Z49269_at,0.818674445152283,0.826627398432675,5.98181504329887e-10,0.0102829290847861
M63959_at,Z49269_at,0.82179206609726,0.829837120980057,4.53434845226752e-10,0.00779468827485896
M87860_at,Z49269_at,0.926729023456573,0.938312637491961,2.22044604925031e-16,3.81701692475644e-09
M93221_at,Z49269_at,0.910195529460907,0.921162857836507,5.77315972805081e-15,9.92424400436676e-08
U25997_at,Z49269_at,0.962810218334198,0.975819626521472,0,0
U60644_at,Z49269_at,0.869747221469879,0.879301363103704,2.80975243072135e-12,4.8300532165868e-05
U64998_at,Z49269_at,0.879615604877472,0.889502393464887,7.67830243830758e-13,1.31992445258078e-05
U73960_at,Z49269_at,0.848537862300873,0.857402895225144,3.29984928271188e-11,0.000567254519221905
U85767_at,Z49269_at,0.919430792331696,0.930739543882223,8.88178419700125e-16,1.52680676990258e-08
X06256_at,Z49269_at,0.932400226593018,0.94420053318855,0,0
X66362_at,Z49269_at,0.890224874019623,0.900477947035365,1.66755498298699e-13,2.86657971049209e-06
X78706_at,Z49269_at,0.801523745059967,0.808982748054444,2.51287746166895e-09,0.0431971576353671
X96584_at,Z49269_at,0.918383181095123,0.929652845179957,1.33226762955019e-15,2.29021015485387e-08
Y10659_at,Z49269_at,0.814500510692596,0.822331276651684,8.59776250194955e-10,0.0147798254301463
D13626_at,Z49989_at,0.904867649078369,0.91564122695604,1.53210777398272e-14,2.63374167808195e-07
D25215_at,Z49989_at,0.980560600757599,0.99431330049525,0,0
D31886_at,Z49989_at,0.864832758903503,0.874224108186531,5.15765208319863e-12,8.86616691282427e-05
HG2492-HT2588_at,Z49989_at,0.981514453887939,0.995307894517871,0,0
J04056_at,Z49989_at,0.941208243370056,0.953350531754494,0,0
U67784_at,Z49989_at,0.85858541727066,0.86777254878317,1.07962527806649e-11,0.000185590996915508
U79277_at,Z49989_at,0.970363557338715,0.983685826505909,0,0
U90902_at,Z49989_at,0.812439024448395,0.820209913814308,1.02508002086665e-09,0.0176214494839844
D14694_at,Z50022_at,0.844377636909485,0.853111573730933,5.12023756726876e-11,0.000880185017764212
D42044_at,Z50022_at,0.809539079666138,0.817226264307781,1.30806698805941e-09,0.0224860848739095
D63506_at,Z50022_at,0.857057929039001,0.866195590690587,1.28643762309366e-11,0.000221142692552689
D86964_at,Z50022_at,0.80364054441452,0.811159357433166,2.12103534735775e-09,0.0364612678682494
HG1148-HT1148_at,Z50022_at,0.853096723556519,0.862106937189503,2.00808258910001e-11,0.000345195742607274
L24804_at,Z50022_at,0.88935649394989,0.89957924608728,1.90070181815827e-13,3.26736648759152e-06
L31529_at,Z50022_at,0.853525698184967,0.862549655170716,1.91475724165002e-11,0.000329152820472522
M21056_at,Z50022_at,0.853096723556519,0.862106937189503,2.00808258910001e-11,0.000345195742607274
M25280_at,Z50022_at,0.817578315734863,0.825499057098629,6.58557652855052e-10,0.0113208141567966
S81578_at,Z50022_at,0.853096723556519,0.862106937189503,2.00808258910001e-11,0.000345195742607274
U07681_at,Z50022_at,0.803126096725464,0.810630344350132,2.21065987737745e-09,0.0380019418606397
U14193_at,Z50022_at,0.898641407489777,0.909191524382107,4.41868763800812e-14,7.59586368026532e-07
U16261_at,Z50022_at,0.872102916240692,0.881735764124588,2.08189021577709e-12,3.57883506865164e-05
U32849_at,Z50022_at,0.802788138389587,0.810282827895624,2.27143948094977e-09,0.0390467624524025
U33849_at,Z50022_at,0.802048146724701,0.809521936572228,2.40998510037116e-09,0.0414284054306719
U48861_at,Z50022_at,0.853096723556519,0.862106937189503,2.00808258910001e-11,0.000345195742607274
U51903_at,Z50022_at,0.817220628261566,0.825130877403082,6.79455602892176e-10,0.011680056521687
U57352_at,Z50022_at,0.805271148681641,0.812836254754605,1.85877935265921e-09,0.0319530044464873
U63329_at,Z50022_at,0.853096723556519,0.862106937189503,2.00808258910001e-11,0.000345195742607274
U81006_at,Z50022_at,0.86453902721405,0.8739207065542,5.34416955133565e-12,9.18679633450381e-05
U83115_at,Z50022_at,0.81454336643219,0.822375380450624,8.56618997957526e-10,0.0147255512664932
U90916_at,Z50022_at,0.861932277679443,0.871228435583449,7.30038252072518e-12,0.000125495882452142
U92436_at,Z50022_at,0.840591490268707,0.849207265291911,7.55395745954957e-11,0.00129854915780214
X52947_at,Z50022_at,0.80704265832901,0.814658275743939,1.60821800321287e-09,0.0276457756721182
X66503_at,Z50022_at,0.835206627845764,0.84365621762674,1.29118049585486e-10,0.00221958007367817
X74837_at,Z50022_at,0.87423449754715,0.883938941462284,1.5789591856219e-12,2.71428073519431e-05
X82456_at,Z50022_at,0.845687568187714,0.854462640687581,4.4649617336745e-11,0.000767541031297725
X91788_at,Z50022_at,0.859138309955597,0.868343392296631,1.01274544306307e-11,0.000174094141938141
X96586_at,Z50022_at,0.881196618080139,0.891137419113397,6.17284001691587e-13,1.06113070508229e-05
Z46376_rna1_at,Z50022_at,0.84639698266983,0.85519438751907,4.14361878142699e-11,0.00071230116236265
U30825_at,Z50749_at,0.805414080619812,0.812983253709038,1.83729076397299e-09,0.0315836088165771
X99585_at,Z50749_at,0.869017004966736,0.878546838067873,3.07975867031018e-12,5.29420247463719e-05
AF008937_at,Z67743_at,0.807615339756012,0.815247334768446,1.53418877602007e-09,0.0263731898634383
D25328_at,Z68204_at,0.826051831245422,0.834223891914246,3.07831538037817e-10,0.0052917214136361
U07550_at,Z68204_at,0.838170051574707,0.846710826124975,9.63629176453651e-11,0.0016565090050058
AF015913_at,Z68747_at,0.827637374401093,0.83585705262234,2.6579405343341e-10,0.00456908376944121
D29641_at,Z68747_at,0.840637445449829,0.849254648160735,7.51883000305043e-11,0.00129251063702718
D50916_at,Z68747_at,0.856610298156738,0.865733496910044,1.35373934284644e-11,0.000232712070851626
D63875_at,Z68747_at,0.832801818847656,0.84117789854062,1.63037805478439e-10,0.00280267139612089
D80005_at,Z68747_at,0.803143262863159,0.81064799619935,2.20761342539788e-09,0.037949572388432
D83032_at,Z68747_at,0.86130166053772,0.870577208985963,7.86481990644461e-12,0.000135198739474873
D87078_at,Z68747_at,0.857421278953552,0.866570691808343,1.23412391417332e-11,0.000212149800677963
D87455_at,Z68747_at,0.802659094333649,0.810150136395165,2.29505414672815e-09,0.0394527060193672
D87969_at,Z68747_at,0.883291959762573,0.893304652107234,4.60076421404665e-13,7.90885906809535e-06
HG4126-HT4396_at,Z68747_at,0.803980886936188,0.81150934646111,2.06361150389966e-09,0.0354741338532705
L40410_at,Z68747_at,0.830761730670929,0.83907578935604,1.9814505591853e-10,0.00340617612507721
L41887_rna1_at,Z68747_at,0.855075538158417,0.8641492667231,1.61022306599534e-11,0.000276802433349488
M22898_at,Z68747_at,0.82488226890564,0.833019324747431,3.42722294988107e-10,0.00589150455109078
M33336_at,Z68747_at,0.874706149101257,0.884426483533953,1.48414613931891e-12,2.55129411250721e-05
M34668_at,Z68747_at,0.833496034145355,0.841893289958772,1.52478696335834e-10,0.00262115697328102
M60527_at,Z68747_at,0.830658674240112,0.838969608164365,2.00092831192933e-10,0.00343965899754117
M77142_at,Z68747_at,0.829998672008514,0.838289612928632,2.12997619541966e-10,0.00366149638717417
M91432_at,Z68747_at,0.847526788711548,0.856359839215902,3.67605945683636e-11,0.000631926236978053
M92439_at,Z68747_at,0.870893478393555,0.880485863023919,2.43005615629954e-12,4.17734332245345e-05
M95809_at,Z68747_at,0.802159905433655,0.809636849164644,2.38856934231535e-09,0.041060261782313
M98833_at,Z68747_at,0.865955173969269,0.875383536490893,4.49906778499098e-12,7.73403969294151e-05
S66431_at,Z68747_at,0.813076317310333,0.820865683888276,9.71063451871146e-10,0.0166928875937158
U07424_at,Z68747_at,0.8040571808815,0.811587803993028,2.05093875216278e-09,0.0352562852463238
U20998_at,Z68747_at,0.805131912231445,0.812693057861158,1.87993687283949e-09,0.0323167089041627
U26032_at,Z68747_at,0.834756910800934,0.843192720597565,1.34912969684819e-10,0.00231919658138047
U28042_at,Z68747_at,0.832466185092926,0.840832039693546,1.68383529342009e-10,0.0028945660785844
U32944_at,Z68747_at,0.889155983924866,0.899371743586006,1.95843341543878e-13,3.36660892763518e-06
U33286_at,Z68747_at,0.817434251308441,0.825350765628315,6.66901645018925e-10,0.0114642500187951
U38846_at,Z68747_at,0.86800092458725,0.877497002673467,3.49631434914954e-12,6.0102748497215e-05
U51166_at,Z68747_at,0.842643439769745,0.851323118810445,6.12623285434211e-11,0.00105311878655723
U51678_at,Z68747_at,0.810606896877289,0.818324831971906,1.19634191442231e-09,0.0205654955529644
U52427_rna1_at,Z68747_at,0.808481454849243,0.81613826431807,1.42822642601459e-09,0.0245516635827414
U53003_at,Z68747_at,0.859237134456635,0.868445427844509,1.00119912360697e-11,0.000172109293137268
U56085_at,Z68747_at,0.815252006053925,0.823104676822504,8.05953970228757e-10,0.0138546034296869
U62136_at,Z68747_at,0.858233988285065,0.867409722247834,1.12425624365642e-11,0.000193263200934268
U65928_at,Z68747_at,0.870111584663391,0.87967787145931,2.68363109512393e-12,4.61324665526064e-05
U68566_at,Z68747_at,0.854701399803162,0.863763096305126,1.67927893812703e-11,0.00028867335598548
U70322_at,Z68747_at,0.807020783424377,0.814635775730306,1.61111035623662e-09,0.0276954961345801
U73167_cds5_at,Z68747_at,0.811094343662262,0.818826343607247,1.14834985964762e-09,0.0197404969658983
U79291_at,Z68747_at,0.849218845367432,0.858105463374291,3.06705771890847e-11,0.000527236913782758
U81556_at,Z68747_at,0.816249489784241,0.824131299458437,7.39349026446234e-10,0.0127096433989031
U86602_at,Z68747_at,0.799681901931763,0.807089126137658,2.90750823417341e-09,0.0499809853180428
U89505_at,Z68747_at,0.824096739292145,0.83221034138343,3.68187258459329e-10,0.00632925532008954
U91985_at,Z68747_at,0.849397599697113,0.858289889560893,3.00854896551073e-11,0.000517179074186025
X54870_at,Z68747_at,0.800514400005341,0.807944997607913,2.72250355592973e-09,0.0468006964375558
X63469_at,Z68747_at,0.804984927177429,0.812541893483625,1.90251436826827e-09,0.032704823185072
X68560_at,Z68747_at,0.800029695034027,0.80744667790126,2.82884249358517e-09,0.0486286963789571
X74801_at,Z68747_at,0.863276243209839,0.872616427262443,6.22080165157968e-12,0.000106937546163977
X78627_at,Z68747_at,0.831073403358459,0.839396917068827,1.92360793960233e-10,0.0033067428341873
X84908_at,Z68747_at,0.834364593029022,0.842788394066376,1.40165212769716e-10,0.00240948429971866
X86691_at,Z68747_at,0.809238076210022,0.816916607700078,1.34127065010148e-09,0.0230568663167698
Z34975_at,Z68747_at,0.805644690990448,0.813220429032952,1.80310699704478e-09,0.0309959790610108
X66533_at,Z69881_at,0.813640773296356,0.821446530096862,9.25443943700088e-10,0.0159086738324907
X74262_at,Z69881_at,0.818078279495239,0.826013702309029,6.30347996022351e-10,0.010835881241591
X78627_at,Z69881_at,0.820592820644379,0.828602362185762,5.04742914131384e-10,0.00867669019267936
X89398_cds2_at,Z69881_at,0.807008147239685,0.814622778463035,1.61278346233473e-09,0.0277242573571082
Z23064_at,Z69881_at,0.829414665699005,0.837687942869003,2.25058638392284e-10,0.00386882911249309
D31885_at,Z70220_at,0.80267721414566,0.810168768293235,2.2917245878773e-09,0.0393954698505805
D87969_at,Z70220_at,0.808545887470245,0.816204545129881,1.42062228647433e-09,0.0244209460211362
M24899_at,Z70220_at,0.803650677204132,0.811169777300987,2.11930450966236e-09,0.036431514221321
U61741_at,Z70220_at,0.830177783966064,0.838474147383179,2.09420925045833e-10,0.00360001187855019
HG4258-HT4528_at,Z71389_at,0.820879399776459,0.828897418143732,4.92012652841822e-10,0.00845785297834922
U78793_at,Z71460_at,0.867412507534027,0.876889075019618,3.76099151822018e-12,6.46526326715247e-05
U82311_at,Z71460_at,0.814657688140869,0.822493032132813,8.48249914753296e-10,0.0145816840815822
M63391_rna1_at,Z73497_at,0.838115692138672,0.846654788077107,9.68864988237783e-11,0.00166550953091438
D64109_at,Z80776_at,0.875591218471527,0.885341419553802,1.32072131009409e-12,2.27036166684513e-05
L38517_at,Z80776_at,0.847359240055084,0.856186998194397,3.74213993126205e-11,0.000643285679346128
L41939_at,Z80776_at,0.901906192302704,0.912573086640147,2.57571741713036e-14,4.42773963271748e-07
D14533_at,Z81326_at,0.989871978759766,1.00402590541745,0,0
D14838_at,Z81326_at,0.873956978321075,0.883652080506665,1.63735691671718e-12,2.8146682803154e-05
D28118_at,Z81326_at,0.8219353556633,0.829984660900368,4.47640147172024e-10,0.00769507558417359
D38549_at,Z81326_at,0.891286551952362,0.901576777942277,1.41886502547095e-13,2.43907381491937e-06
D86968_at,Z81326_at,0.964226424694061,0.977294107578592,0,0
D87120_at,Z81326_at,0.93096786737442,0.942713186936579,0,0
HG3549-HT3751_at,Z81326_at,-0.941554248332977,-0.953710106532198,0,0
L22206_at,Z81326_at,0.970444798469543,0.98377046019576,0,0
L77886_at,Z81326_at,0.832130312919617,0.840485943623617,1.73896452793088e-10,0.00298933497479226
M18737_rna1_at,Z81326_at,0.92077112197876,0.932130016706924,6.66133814775094e-16,1.14510507742693e-08
M58297_at,Z81326_at,0.996956825256348,1.0114213237667,0,0
M64788_at,Z81326_at,0.96769106388092,0.980902059358854,0,0
